date,text
"07/09/2024","Sao thằng trúc thái minh nó cúng mưa gió giỏi lắm mà nó không cúng cho bão đổi hướng cho dân đỡ khổ"
"07/09/2024","haizz"
"07/09/2024","Kkkkk"
"07/09/2024","Chấp làm gì cái loại này bạn."
"07/09/2024","Nguyễn Ngọc chi vi vác mõm đi chối xa ma cha me bi chửi lây khổ"
"07/09/2024","dã man"
"07/09/2024",".b"
"07/09/2024","Có điềm báo trước"
"07/09/2024","Mất sóng"
"07/09/2024","Mong sao không bao giờ có nữa"
"07/09/2024","Hoả thiêu luôn không phải làm đất nữa ad à"
"07/09/2024","Mjk vẫn còn ám ảnh với con bão này ko bao giờ quên được sợ tới già luôn"
"07/09/2024","Vẫn ám ảnh vì hậu quả của cơn bão này"
"07/09/2024","Mong rằng không còn siêu bão nào nữa"
"07/09/2024","Quá ám ảnh mn ạ tôi từ bé đến lớn giờ mới thấy cơn bão này mà sợ quá"
"07/09/2024","Lê Lợi"
"07/09/2024","Có cái glip góp kí ức với các bác, thật là đáng sợ hậu quả đến giờ vẫn chưa khắc phục hết"
"07/09/2024","Trận bão Yagi"
"07/09/2024","Hãi mỗi quả mất điện mất mạng đúng kiểu 1 đêm dài vô tận"
"07/09/2024","Nghĩ đến mất điện nước hơn tuần, lụt vào đến hiên nhà, phải gửi xe nhà hàng xóm ngoài đầu ngõ mà hãi đến già"
"07/09/2024","Từ lúc bão Yagi cứ nghe tin tức có bão lại thấy sợ"
"07/09/2024","Mong cho mn bình yên trở lại"
"07/09/2024","Nghĩ đến trận cuồng phong yagi năm ngoái đến giờ vẫn còn sợ hãi."
"07/09/2024","Tan hoang xơ xác"
"07/09/2024","Gần 300 củ vói nó"
"07/09/2024","Thương cảnh bão quá nhìn cảnh vẫn ám ảnh đến giờ chưa nha"
"07/09/2024","Kí ức khó phai nhoà. Nghe tên đã sởn da"
"07/09/2024","Sợ thật , cẩu to thế mà còn lật thì cái gì ko bay"
"07/09/2024","Nói nhỏ thôi ko nó lại nổi khùng bật Mả rẽ về thăm nhà bây giờ"
"07/09/2024","A di đà phật"
"07/09/2024","Ám ảnh cả đời luôn... Bão về ko đc về nhà nữa"
"07/09/2024","Đúng cơn bão lịch sử!"
"07/09/2024","Nó cuốn đi của Việt Nam 100.000 tỷ"
"07/09/2024","Phát điên lên chứ ám ảnh là gì"
"07/09/2024","Mất cả sóng nữa nhé"
"07/09/2024","Giờ nghe tiếng gió thoi lại rùng mình sợ"
"07/09/2024","hãi đến già luôn"
"07/09/2024","17:30 giờ này năm ngoái..đnag ở trong mắt bão. Trời hửng sáng"
"07/09/2024","Hưng yên ám ảnh k kém phần."
"07/09/2024","Cánh diều gặp gió mà không bay nhỉ"
"07/09/2024","Thật , không bao giờ quên"
"07/09/2024","Kn khó quên"
"07/09/2024","Chưa bao giờ thấy bất lực như lúc đó"
"07/09/2024","Thiệt hại mất bộ cửa tuổi thọ 22 năm"
"07/09/2024","Ám ảnh thật sự"
"07/09/2024","… Mong cho cơn bão mau tan biến hết ah"
"07/09/2024","Kỉ niệm"
"07/09/2024","Nghĩ lại thấy sợ"
"07/09/2024","Cả cái mái tôn, nguyên kèo cột bay mất"
"07/09/2024","Bảo sao nay mất nước, thì ra là giỗ đầu nó"
"07/09/2024","Kinh dị"
"07/09/2024","Tầm này năm ngoái mái tôn bay lượn ngoài đg"
"07/09/2024","Cứ nghĩ trận bão năm ngoái là run"
"07/09/2024","Nhanh quá"
"07/09/2024","Ám ảnh luôn"
"07/09/2024","Thắp dùm nén nhang … khấn dùm là không đc về hâm hưởng lễ vật"
"07/09/2024","Cả tháng trời lội nước bẩn,dầm mưa hỏng điện thoại"
"07/09/2024","Kỉ niệm không bao giờ quên đến khi não mất trí nhớ…"
"07/09/2024","am ảnh"
"07/09/2024","1 đời người gặp ít nhất 2 cơn ntn, nhiều thì 3-4 phát yên tâm"
"07/09/2024","Ám ảnh"
"07/09/2024","Mất điện mất nước tuần trời :)) như người rừng :))"
"07/09/2024","Giỗ xong đừng gọi hồn cụ về nhé"
"07/09/2024","Yagi chắc là cơn bão mạnh nhất từ trước tới nay rồi"
"07/09/2024","Nhanh quá đã 1 năm r"
"07/09/2024","Nhà mình mất toi cái mái tầng 3 với chị bão YAGI này"
"07/09/2024","Vẫn sợ!"
"07/09/2024","Cơn bão đến cuốn bay hơn 100 củ của nhà mình"
"07/09/2024","Nhìn lại quá khủng khiếp"
"07/09/2024","Nhà tôi 4 ngày mới có điện. Ám ảnh thật sự"
"07/09/2024","Nỗi sợ ko bao giờ quên"
"07/09/2024","Sợ đến già. Kinh"
"07/09/2024","Mái còn chưa sửa"
"07/09/2024","cái mái tôn bay đi từ năm ngoái năm nay vẫn chưa có tiền để thay"
"07/09/2024","Mất đúng 1 tuần phát ớn"
"07/09/2024","Từ trên cao nhìn xuống mà mái tôn bay như lá mùa thu.Sáng hôm sau tan hoang ra.Ám ảnh nhưng bù lại thể hiện tinh thần tương thân tương ái của hàng xóm"
"07/09/2024","Đã giỗ đầu rồi nhanh ghê"
"07/09/2024","Nhanh nhỉ 1 năm rồi"
"07/09/2024","Vẫn sợ"
"07/09/2024","Gần tuần mất điện có máy phát không lo nhiều"
"07/09/2024","Vẫn ám ảnh ""Quá khủng khiếp"""
"07/09/2024","Sợ thật sự luôn"
"07/09/2024","Nay kỉ niệm 1 năm chỗ t đang mất điện đây"
"07/09/2024","Thôi đừng giỗ nó,cúng nó nó nhớ nó hiện về lại khổ"
"07/09/2024","Cái ngày định mệnh đấy ngồi nhìn ra ngoài ma long dau như cắt ."
"07/09/2024","1 năm 1 tháng rồi năm nay nhuận .ngày 5/8 2024 âm lịch 4h 30 phút chính thức bão về hải dương"
"07/09/2024","Vẫn ghê sợ"
"07/09/2024","chưa bao giờ thấy kinh khủng như vậy"
"07/09/2024","Giỗ đầu luôn"
"07/09/2024","Nhanh thật"
"07/09/2024","Trận bão ý lại nhớ bà con Làng Nủ."
"07/09/2024","ko khác gì thời kỳ đồ đá"
"07/09/2024","Quá sợ"
"07/09/2024","Có gì đáng cười ở đây hả ta?"
"07/09/2024","Sợ thật"
"07/09/2024","Am ảnh cơn bão Yagy"
"07/09/2024","Gần 1 tuần k điện, nước, wifi"
. Thế mà được một năm rồi","Top-level"
"07/09/2024","Năm nay thì trăng"
"07/09/2024","Nhìn lại 1 năm sau bão mà nhiều chỗ vẫn con chưa khác phục xong."
"07/09/2024","GHÉT NÓ"
"07/09/2024","Truyền tin bằng cơm. Đáng sợ thật. Nhớ mãi"
"07/09/2024","Cũng là ngày sắp giỗ đầu của a tôi"
"07/09/2024","Sợ thiệt"
"07/09/2024","Mất 3 tháng mới dọn xong được tàn tích của bão gây ra ."
"07/09/2024","Còn ai ở đây không"
"07/09/2024","Giỗ đầu cẩn thận nó lại vêd ăn giỗ đấy"
"07/09/2024","15 ngày ác mộng"
"07/09/2024","Hôm đó điên vl"
"07/09/2024","Nhớ lại mà ám ảnh!"
"07/09/2024","Con di me no, hại bố mày cưa mít cả ngày đéo hết"
"07/09/2024","Thời gian trôi nhanh thật, một năm đã qua nhưng những trải nghiệm đó vẫn ám ảnh. Cầu mong mọi người đều bình an"
"07/09/2024","Ác mộng cuộc đời"
"07/09/2024","1 tuần mất nước. Nước xả vệ sinh thì ra ao lấy,nước sinh hoạt thì canh mưa cả đêm để hứng.may mà chỗ t trọ mất điện 2 ngày.có chỗ 1tuần."
"07/09/2024","cơn bão hãm lon nhất cuộc đời …"
"07/09/2024","Và ngày đó đàn gà của t nó nằm im"
"07/09/2024","Bạn giỏi nhỉ , luôn nhớ về những sự kiện , năm nay thì HP ta vui rồi ko có bão về"
"07/09/2024","Kinh khủng luôn"
"07/09/2024","Bão mới đây à hay trận trc vậy mọi ng"
"07/09/2024","Giờ vẫn còn khóc"
"07/09/2024","Mong sao ko bao giờ có thảm hoạ thiên tai như thế này nữa"
"07/09/2024","Giỗ đầu nó đi ko nó giận nó lại khùng thì chết mọi người ơi"
"07/09/2024","3 ngày k điện, k nước
nghĩ lại vẫn sợ, may sao chuyện gì rồi cũng đã qua","Top-level"
"07/09/2024","Giỗ đầu cái mả cụ nhà mày thằng ad. Tàn phá thiên nhiên thì k nói tới mà thiên nhiên TRẢ LẠI có tý thì nhà mày khắc bia tưởng niệm"
"07/09/2024","Sợ vãi linh hồn"
"07/09/2024","Nó vào hải phòng tỉnh giàu còn ốm.nó vào tỉnh ngèo chắc đói 3 năm"
"07/09/2024","Nghĩ lại vẫn ám ảnh vc"
"07/09/2024","Đừng cung nó lại về là toang"
"07/09/2024","Hp ám ảnh 1 thì qn ám ảnh 10"
"07/09/2024","Mẹ thiên nhiên quá ghê gớm"
"07/09/2024","Siêu bão có số má trong các cơn bão mạnh"
"07/09/2024","Ám ảnh chưa quên"
"07/09/2024","Conme nó chứ phi từ nhà lên eon để bắt wf"
"07/09/2024","Nghĩ lại thấy sợ , chỗ nhà mjg mất điện gần 1 tuần , mất nc 3 ngày"
"07/09/2024","Nhà bạn em mất cái máy giặt không biết tìm thấy chưa : ))"
"07/09/2024","Cơn bão này xứng danh huyền thoại :)))) Hà Nội cây đổ một rạp giờ nghĩ lại vẫn hãi"
"07/09/2024","Công nhận ám ảnh"
"07/09/2024","Kỷ niệm"
"07/09/2024","12h kém 1 tý bão vào, đổ nát như đánh bom, h là 18h, đã vãn 1 tý, nhưng gió vẫn to hơn bão số 5 vừa rồi"
"07/09/2024","Hôm nay chủ nhật ngày ngày năm trc cx chủ nhật"
"07/09/2024","Nó đây"
"07/09/2024","Vc đầu tiên có nước là gội đầu"
"07/09/2024","Chạy ròng ròng quanh http để sạc pin điện thoại với bắt sóng =))). Lần đầu đón bão ở HP cũng sốc sốc"
"07/09/2024","Công nhận là ám ảnh"
"07/09/2024","May mà nó k cáo yết"
"07/09/2024","Bão nhớ đời"
"07/09/2024","Vẫn còn bị ám ảnh. Khiếp sợ"
"07/09/2024","và người dân vùng bão vẫn phải ăn bánh vẽ"
"07/09/2024","Cây bơ nhà tao năm.nay vẫn chưa thấy ra hoa"
"07/09/2024","Ám ảnh đến già"
"07/09/2024","Quá đáng sợ"
"07/09/2024","Năm nay chưa thấy nhỉ"
"07/09/2024","có nhiều thứ mong nó có thể cuốn bay luôn mà ko thể, tiếc quá"
"07/09/2024","Giỗ đầu . Ăn thua gì so vs bên Tây"
"07/09/2024","Nhanh he"
"07/09/2024","mất điện rồi hứng nc mưa dùng tạm chứ"
"07/09/2024","Ám ảnh tới tận bh"
"07/09/2024","lần đầu tiên mình được nghỉ để tránh bão"
"07/09/2024","Thế mà năm nay đang nắng sml"
"07/09/2024","Lại còn giỗ đầu nữa à :))"
"07/09/2024","Quả siêu bão ra rại luôn"
"07/09/2024","Làm tui thiệt hại vài chục tr , đến nhìn nản nhưng cũng khắc phục đ.."
"07/09/2024","mái tôn nhà ô nào ra lấy đi kìa"
"07/09/2024","Ae gì với thằng Yagi mà đòi dỗ đầu"
"07/09/2024","Nge gió nó hú mà kinh đây mới là khởi đầu vì sau còn to nữa mà ko giám quay"
"07/09/2024","t thiết hai năng"
"07/09/2024","Nắng to hay mưa bão, quán e vẫn phục vụ sữa hạt bình thường cho khách iu nhaa"
"07/09/2024","hết trò rồi , nghĩ ra đc cả ngày giỗ đầu của bão YAGHI"
"07/09/2024","Ngày 7/9/2025. Ngày giỗ đầu bão số 3 vào hai phong"
"07/09/2024","Phố Cấm nhà em lụt đến bẹn phải đi lên vỉa hè thì nước tới đầu gối. mất điện mất mạng mất nước. dã man thật sự"
"07/09/2024","Nhanh thế nhỉ"
"07/09/2024","Lâu lâu cho ae biết mùi"
"07/09/2024","Nấu cơm dưới bếp mà củi thì ướt bếp cũng ướt lại chỉ sợ cái mái tôn bay nó phi vô người"
"07/09/2024","K rút ruột thì dễ gì mà bị dc . Ở vùng nào có bão mấy bố thừa biết nhưng có điều biết thì biết mà rút thì rút . Thằng nào làm mà bảo k rút là thằng đấy xl"
"07/09/2024","Cột điện còn đổ hết mới cay mất điện hai hôm chỗ cầu tre 2 nước 3 hôm mình con nhỏ nữa nghĩ ác thật"
"07/09/2024","chuẩn kinh hãi"
"07/09/2024","Vẫn còn đây"
"07/09/2024","Trời miền bắc nuc này như đổ lửa. Thôi bão vào cũng dc"
"07/09/2024","Cơn bão lịch sử"
"07/09/2024","Mai này kể cho cháu ngoại nghe là bà và mẹ của nó đã trải qua cơn báo yagi lịch sử ấy ntn"
"07/09/2024","Mong sớm có cơn bão mạnh hơn"
"07/09/2024","."
"07/09/2024","ĂN THUA GÌ SO VỚI MIỀN TRUNG"
"07/09/2024","…"
"07/09/2024","Vất vả . Miền bắc bão lũ ko thấy đồng bào miền Trung chia sẽ động viên gì"
"07/09/2024","Thêm tí xíu ảnh hiện trường Trần Ng. Hãn"
"07/09/2024","Ấu zè . Lúc này là 11h30 ... Bão bắt đầu vào đất liền .... Đến 2h chiều mất điện toàn miền Bắc ....."
"07/09/2024","Giờ này năm ngoái mái tôn đang bay như diều"
"07/09/2024","Mất điện 4 ngày. Đến ngày thứ 4 thì nhà hết nước. Đầu ngứa thì thôi rồi. Gần tối ngày thứ 4 quyết định tắm mưa và ra mưa để gội đầu. Vừa cho đc xà phòng lên đâu, rét run thì có điện. Chạy vào chờ nước bơm lên gội tiếp thì lại mất điện, lại phi ra trời mưa...kỷ niệm đáng nhớ"
"07/09/2024","Giỗ để tưởng nhớ thôi. Mong cụ siêu thoát đừng về là được"
đúng hôm bão YaGi về","Top-level"
chuyến bay delay 11 tiếng, quá cảnh tại ĐN r mới ra HP đc
rồi ăn hỏi ngập lụt 21 xe ô tô k chui vào đc nhà gái, xe dẫn đầu thì sợ chết máy nên đổi hãng khác
sóng gió vãi","Top-level"
"07/09/2024","mất điện mất sóng mất nước đt sập nguồn dã man thật"
"07/09/2024","Đây ad, trước lúc tâm bão đổ bộ mà đã thế này đây"
"07/09/2024","Bất đắc dĩ quay về ngày xưa Không điện, không nước, không kết nối Mẹ thiên nhiên nổi cơn cuồng phong!"
"07/09/2024","Ngày đó mọi người qua quán mình sạc điện thoại . Rồi lấy nước sạch về dùng . Nghĩ vừa buồn cũng vừa vui có nhưng kỉ niệm"
"07/09/2024","Nguyên 2 nhà máy fujifilm và Lốp bảo hiểm đã phải chi trả hàng trăm tỷ để sửa chữa rồi"
"07/09/2024","Mất sóng"
"07/09/2024","Mong sao không bao giờ có nữa"
"07/09/2024","Hoả thiêu luôn không phải làm đất nữa ad à"
"07/09/2024","Mjk vẫn còn ám ảnh với con bão này ko bao giờ quên được sợ tới già luôn"
"07/09/2024","Vẫn ám ảnh vì hậu quả của cơn bão này"
"07/09/2024","Mong rằng không còn siêu bão nào nữa"
"07/09/2024","Quá ám ảnh mn ạ tôi từ bé đến lớn giờ mới thấy cơn bão này mà sợ quá"
"07/09/2024","Lê Lợi"
"07/09/2024","Có cái glip góp kí ức với các bác, thật là đáng sợ hậu quả đến giờ vẫn chưa khắc phục hết"
"07/09/2024","Trận bão Yagi"
"07/09/2024","Hãi mỗi quả mất điện mất mạng đúng kiểu 1 đêm dài vô tận"
"07/09/2024","Nghĩ đến mất điện nước hơn tuần, lụt vào đến hiên nhà, phải gửi xe nhà hàng xóm ngoài đầu ngõ mà hãi đến già"
"07/09/2024","Từ lúc bão Yagi cứ nghe tin tức có bão lại thấy sợ"
"07/09/2024","Mong cho mn bình yên trở lại"
"07/09/2024","Nghĩ đến trận cuồng phong yagi năm ngoái đến giờ vẫn còn sợ hãi."
"07/09/2024","Tan hoang xơ xác"
"07/09/2024","Gần 300 củ vói nó"
"07/09/2024","Thương cảnh bão quá nhìn cảnh vẫn ám ảnh đến giờ chưa nha"
"07/09/2024","Kí ức khó phai nhoà. Nghe tên đã sởn da"
"07/09/2024","Sợ thật , cẩu to thế mà còn lật thì cái gì ko bay"
"07/09/2024","Nói nhỏ thôi ko nó lại nổi khùng bật Mả rẽ về thăm nhà bây giờ"
"07/09/2024","A di đà phật"
"07/09/2024","Ám ảnh cả đời luôn... Bão về ko đc về nhà nữa"
"07/09/2024","Đúng cơn bão lịch sử!"
"07/09/2024","Nó cuốn đi của Việt Nam 100.000 tỷ"
"07/09/2024","Phát điên lên chứ ám ảnh là gì"
"07/09/2024","Mất cả sóng nữa nhé"
"07/09/2024","Giờ nghe tiếng gió thoi lại rùng mình sợ"
"07/09/2024","hãi đến già luôn"
"07/09/2024","17:30 giờ này năm ngoái..đnag ở trong mắt bão. Trời hửng sáng"
"07/09/2024","Hưng yên ám ảnh k kém phần."
"07/09/2024","Cánh diều gặp gió mà không bay nhỉ"
"07/09/2024","Thật , không bao giờ quên"
"07/09/2024","Kn khó quên"
"07/09/2024","Chưa bao giờ thấy bất lực như lúc đó"
"07/09/2024","Thiệt hại mất bộ cửa tuổi thọ 22 năm"
"07/09/2024","Ám ảnh thật sự"
"07/09/2024","… Mong cho cơn bão mau tan biến hết ah"
"07/09/2024","Kỉ niệm"
"07/09/2024","Nghĩ lại thấy sợ"
"07/09/2024","Cả cái mái tôn, nguyên kèo cột bay mất"
"07/09/2024","Bảo sao nay mất nước, thì ra là giỗ đầu nó"
"07/09/2024","Kinh dị"
"07/09/2024","Tầm này năm ngoái mái tôn bay lượn ngoài đg"
"07/09/2024","Cứ nghĩ trận bão năm ngoái là run"
"07/09/2024","Nhanh quá"
"07/09/2024","Ám ảnh luôn"
"07/09/2024","Thắp dùm nén nhang … khấn dùm là không đc về hâm hưởng lễ vật"
"07/09/2024","Cả tháng trời lội nước bẩn,dầm mưa hỏng điện thoại"
"07/09/2024","Kỉ niệm không bao giờ quên đến khi não mất trí nhớ…"
"07/09/2024","am ảnh"
"07/09/2024","1 đời người gặp ít nhất 2 cơn ntn, nhiều thì 3-4 phát yên tâm"
"07/09/2024","Ám ảnh"
"07/09/2024","Mất điện mất nước tuần trời :)) như người rừng :))"
"07/09/2024","Giỗ xong đừng gọi hồn cụ về nhé"
"07/09/2024","Yagi chắc là cơn bão mạnh nhất từ trước tới nay rồi"
"07/09/2024","Nhanh quá đã 1 năm r"
"07/09/2024","Nhà mình mất toi cái mái tầng 3 với chị bão YAGI này"
"07/09/2024","Vẫn sợ!"
"07/09/2024","Cơn bão đến cuốn bay hơn 100 củ của nhà mình"
"07/09/2024","Nhìn lại quá khủng khiếp"
"07/09/2024","Nhà tôi 4 ngày mới có điện. Ám ảnh thật sự"
"07/09/2024","Nỗi sợ ko bao giờ quên"
"07/09/2024","Sợ đến già. Kinh"
"07/09/2024","Mái còn chưa sửa"
"07/09/2024","cái mái tôn bay đi từ năm ngoái năm nay vẫn chưa có tiền để thay"
"07/09/2024","Mất đúng 1 tuần phát ớn"
"07/09/2024","Từ trên cao nhìn xuống mà mái tôn bay như lá mùa thu.Sáng hôm sau tan hoang ra.Ám ảnh nhưng bù lại thể hiện tinh thần tương thân tương ái của hàng xóm"
"07/09/2024","Đã giỗ đầu rồi nhanh ghê"
"07/09/2024","Nhanh nhỉ 1 năm rồi"
"07/09/2024","Vẫn sợ"
"07/09/2024","Gần tuần mất điện có máy phát không lo nhiều"
"07/09/2024","Vẫn ám ảnh ""Quá khủng khiếp"""
"07/09/2024","Sợ thật sự luôn"
"07/09/2024","Nay kỉ niệm 1 năm chỗ t đang mất điện đây"
"07/09/2024","Thôi đừng giỗ nó,cúng nó nó nhớ nó hiện về lại khổ"
"07/09/2024","Cái ngày định mệnh đấy ngồi nhìn ra ngoài ma long dau như cắt ."
"07/09/2024","1 năm 1 tháng rồi năm nay nhuận .ngày 5/8 2024 âm lịch 4h 30 phút chính thức bão về hải dương"
"07/09/2024","Vẫn ghê sợ"
"07/09/2024","chưa bao giờ thấy kinh khủng như vậy"
"07/09/2024","Giỗ đầu luôn"
"07/09/2024","Nhanh thật"
"07/09/2024","Trận bão ý lại nhớ bà con Làng Nủ."
"07/09/2024","ko khác gì thời kỳ đồ đá"
"07/09/2024","Quá sợ"
"07/09/2024","Có gì đáng cười ở đây hả ta?"
"07/09/2024","Sợ thật"
"07/09/2024","Am ảnh cơn bão Yagy"
"07/09/2024","Gần 1 tuần k điện, nước, wifi"
. Thế mà được một năm rồi","Top-level"
"07/09/2024","Năm nay thì trăng"
"07/09/2024","Nhìn lại 1 năm sau bão mà nhiều chỗ vẫn con chưa khác phục xong."
"07/09/2024","GHÉT NÓ"
"07/09/2024","Truyền tin bằng cơm. Đáng sợ thật. Nhớ mãi"
"07/09/2024","Cũng là ngày sắp giỗ đầu của a tôi"
"07/09/2024","Sợ thiệt"
"07/09/2024","Mất 3 tháng mới dọn xong được tàn tích của bão gây ra ."
"07/09/2024","Còn ai ở đây không"
"07/09/2024","Giỗ đầu cẩn thận nó lại vêd ăn giỗ đấy"
"07/09/2024","15 ngày ác mộng"
"07/09/2024","Hôm đó điên vl"
"07/09/2024","Nhớ lại mà ám ảnh!"
"07/09/2024","Con di me no, hại bố mày cưa mít cả ngày đéo hết"
"07/09/2024","Thời gian trôi nhanh thật, một năm đã qua nhưng những trải nghiệm đó vẫn ám ảnh. Cầu mong mọi người đều bình an"
"07/09/2024","Ác mộng cuộc đời"
"07/09/2024","1 tuần mất nước. Nước xả vệ sinh thì ra ao lấy,nước sinh hoạt thì canh mưa cả đêm để hứng.may mà chỗ t trọ mất điện 2 ngày.có chỗ 1tuần."
"07/09/2024","cơn bão hãm lon nhất cuộc đời …"
"07/09/2024","Và ngày đó đàn gà của t nó nằm im"
"07/09/2024","Bạn giỏi nhỉ , luôn nhớ về những sự kiện , năm nay thì HP ta vui rồi ko có bão về"
"07/09/2024","Kinh khủng luôn"
"07/09/2024","Bão mới đây à hay trận trc vậy mọi ng"
"07/09/2024","Giờ vẫn còn khóc"
"07/09/2024","Mong sao ko bao giờ có thảm hoạ thiên tai như thế này nữa"
"07/09/2024","Giỗ đầu nó đi ko nó giận nó lại khùng thì chết mọi người ơi"
"07/09/2024","3 ngày k điện, k nước
nghĩ lại vẫn sợ, may sao chuyện gì rồi cũng đã qua","Top-level"
"07/09/2024","Giỗ đầu cái mả cụ nhà mày thằng ad. Tàn phá thiên nhiên thì k nói tới mà thiên nhiên TRẢ LẠI có tý thì nhà mày khắc bia tưởng niệm"
"07/09/2024","Sợ vãi linh hồn"
"07/09/2024","Nó vào hải phòng tỉnh giàu còn ốm.nó vào tỉnh ngèo chắc đói 3 năm"
"07/09/2024","Nghĩ lại vẫn ám ảnh vc"
"07/09/2024","Đừng cung nó lại về là toang"
"07/09/2024","Hp ám ảnh 1 thì qn ám ảnh 10"
"07/09/2024","Mẹ thiên nhiên quá ghê gớm"
"07/09/2024","Siêu bão có số má trong các cơn bão mạnh"
"07/09/2024","Ám ảnh chưa quên"
"07/09/2024","Conme nó chứ phi từ nhà lên eon để bắt wf"
"07/09/2024","Nghĩ lại thấy sợ , chỗ nhà mjg mất điện gần 1 tuần , mất nc 3 ngày"
"07/09/2024","Nhà bạn em mất cái máy giặt không biết tìm thấy chưa : ))"
"07/09/2024","Cơn bão này xứng danh huyền thoại :)))) Hà Nội cây đổ một rạp giờ nghĩ lại vẫn hãi"
"07/09/2024","Công nhận ám ảnh"
"07/09/2024","Kỷ niệm"
"07/09/2024","12h kém 1 tý bão vào, đổ nát như đánh bom, h là 18h, đã vãn 1 tý, nhưng gió vẫn to hơn bão số 5 vừa rồi"
"07/09/2024","Hôm nay chủ nhật ngày ngày năm trc cx chủ nhật"
"07/09/2024","Nó đây"
"07/09/2024","Vc đầu tiên có nước là gội đầu"
"07/09/2024","Chạy ròng ròng quanh http để sạc pin điện thoại với bắt sóng =))). Lần đầu đón bão ở HP cũng sốc sốc"
"07/09/2024","Công nhận là ám ảnh"
"07/09/2024","May mà nó k cáo yết"
"07/09/2024","Bão nhớ đời"
"07/09/2024","Vẫn còn bị ám ảnh. Khiếp sợ"
"07/09/2024","và người dân vùng bão vẫn phải ăn bánh vẽ"
"07/09/2024","Cây bơ nhà tao năm.nay vẫn chưa thấy ra hoa"
"07/09/2024","Ám ảnh đến già"
"07/09/2024","Quá đáng sợ"
"07/09/2024","Năm nay chưa thấy nhỉ"
"07/09/2024","có nhiều thứ mong nó có thể cuốn bay luôn mà ko thể, tiếc quá"
"07/09/2024","Giỗ đầu . Ăn thua gì so vs bên Tây"
"07/09/2024","Nhanh he"
"07/09/2024","mất điện rồi hứng nc mưa dùng tạm chứ"
"07/09/2024","Ám ảnh tới tận bh"
"07/09/2024","lần đầu tiên mình được nghỉ để tránh bão"
"07/09/2024","Thế mà năm nay đang nắng sml"
"07/09/2024","Lại còn giỗ đầu nữa à :))"
"07/09/2024","Quả siêu bão ra rại luôn"
"07/09/2024","Làm tui thiệt hại vài chục tr , đến nhìn nản nhưng cũng khắc phục đ.."
"07/09/2024","mái tôn nhà ô nào ra lấy đi kìa"
"07/09/2024","Ae gì với thằng Yagi mà đòi dỗ đầu"
"07/09/2024","Nge gió nó hú mà kinh đây mới là khởi đầu vì sau còn to nữa mà ko giám quay"
"07/09/2024","t thiết hai năng"
"07/09/2024","Nắng to hay mưa bão, quán e vẫn phục vụ sữa hạt bình thường cho khách iu nhaa"
"07/09/2024","hết trò rồi , nghĩ ra đc cả ngày giỗ đầu của bão YAGHI"
"07/09/2024","Ngày 7/9/2025. Ngày giỗ đầu bão số 3 vào hai phong"
"07/09/2024","Phố Cấm nhà em lụt đến bẹn phải đi lên vỉa hè thì nước tới đầu gối. mất điện mất mạng mất nước. dã man thật sự"
"07/09/2024","Nhanh thế nhỉ"
"07/09/2024","Lâu lâu cho ae biết mùi"
"07/09/2024","Nấu cơm dưới bếp mà củi thì ướt bếp cũng ướt lại chỉ sợ cái mái tôn bay nó phi vô người"
"07/09/2024","K rút ruột thì dễ gì mà bị dc . Ở vùng nào có bão mấy bố thừa biết nhưng có điều biết thì biết mà rút thì rút . Thằng nào làm mà bảo k rút là thằng đấy xl"
"07/09/2024","Cột điện còn đổ hết mới cay mất điện hai hôm chỗ cầu tre 2 nước 3 hôm mình con nhỏ nữa nghĩ ác thật"
"07/09/2024","chuẩn kinh hãi"
"07/09/2024","Vẫn còn đây"
"07/09/2024","Trời miền bắc nuc này như đổ lửa. Thôi bão vào cũng dc"
"07/09/2024","Cơn bão lịch sử"
"07/09/2024","Mai này kể cho cháu ngoại nghe là bà và mẹ của nó đã trải qua cơn báo yagi lịch sử ấy ntn"
"07/09/2024","Mong sớm có cơn bão mạnh hơn"
"07/09/2024","."
"07/09/2024","ĂN THUA GÌ SO VỚI MIỀN TRUNG"
"07/09/2024","…"
"07/09/2024","Vất vả . Miền bắc bão lũ ko thấy đồng bào miền Trung chia sẽ động viên gì"
"07/09/2024","Thêm tí xíu ảnh hiện trường Trần Ng. Hãn"
"07/09/2024","Ấu zè . Lúc này là 11h30 ... Bão bắt đầu vào đất liền .... Đến 2h chiều mất điện toàn miền Bắc ....."
"07/09/2024","Giờ này năm ngoái mái tôn đang bay như diều"
"07/09/2024","Mất điện 4 ngày. Đến ngày thứ 4 thì nhà hết nước. Đầu ngứa thì thôi rồi. Gần tối ngày thứ 4 quyết định tắm mưa và ra mưa để gội đầu. Vừa cho đc xà phòng lên đâu, rét run thì có điện. Chạy vào chờ nước bơm lên gội tiếp thì lại mất điện, lại phi ra trời mưa...kỷ niệm đáng nhớ"
"07/09/2024","Giỗ để tưởng nhớ thôi. Mong cụ siêu thoát đừng về là được"
đúng hôm bão YaGi về","Top-level"
chuyến bay delay 11 tiếng, quá cảnh tại ĐN r mới ra HP đc
rồi ăn hỏi ngập lụt 21 xe ô tô k chui vào đc nhà gái, xe dẫn đầu thì sợ chết máy nên đổi hãng khác
sóng gió vãi","Top-level"
"07/09/2024","mất điện mất sóng mất nước đt sập nguồn dã man thật"
"07/09/2024","Đây ad, trước lúc tâm bão đổ bộ mà đã thế này đây"
